sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.1851;-4.1593;6.8779;3.5758;-1.3883;-9.0253;-7.7633;13.4185;-0.0661;-0.7039;1.433;1.0003;0.0;32.76;-44.82;-9.6;146.96;8.14;-158.39;0.0;997.33;56.218;44.233932;-76.49325;264.52;NaN;;8.21;32.258064;350.7;7 / 21;62025;2020-11-11 01:26:05:736
-14.7722;19.6127;7.103;4.0548;-1.1461;-8.8552;-18.827;20.7588;15.9582;-0.0719;-2.1289;0.979;0.0;32.46;-45.66;-9.06;154.46;-1.24;-147.67;0.0;997.94;59.88;44.233932;-76.49325;264.52;NaN;;8.21;32.258064;350.7;7 / 21;62525;2020-11-11 01:26:06:236
-3.067;6.3105;7.3233;5.5229;0.0344;-8.1035;-8.5898;6.2761;15.4268;-1.2964;0.5191;-0.6533;0.0;32.16;-46.44;-7.02;152.91;7.48;-143.81;0.0;997.58;58.915;44.233955;-76.49325;261.29;NaN;;8.93;32.258064;341.1;7 / 21;63025;2020-11-11 01:26:06:736
-2.2027;0.6626;0.914;5.1972;-1.0176;-8.2536;-7.3999;1.6802;9.1676;-0.7609;-0.3928;0.6882;0.0;31.08;-46.62;-9.18;150.28;19.25;-145.98;0.0;997.88;64.136;44.233955;-76.49325;261.29;NaN;;8.93;32.258064;341.1;7 / 21;63525;2020-11-11 01:26:07:236
-9.3805;14.1515;-11.8184;4.5205;-2.5897;-8.3083;-13.901;16.7413;-3.5101;1.5105;0.579;-0.8149;0.0;31.26;-46.68;-9.42;158.12;6.07;-139.27;0.0;996.92;64.075;44.23398;-76.49325;261.29;NaN;;8.6;35.48387;2.1;7 / 21;64025;2020-11-11 01:26:07:736
0.0599;-3.3597;2.0536;6.3926;-1.9147;-7.186;-6.4491;-1.5687;9.1667;1.2991;0.4125;-0.0085;0.0;31.56;-46.92;-7.56;155.49;11.26;-138.34;0.0;997.94;66.96;44.23398;-76.49325;261.29;NaN;;8.6;35.48387;2.1;7 / 21;64525;2020-11-11 01:26:08:236
-6.4691;19.6127;-3.4482;6.2589;-2.3223;-7.1835;-13.9676;21.6596;2.5311;-2.1007;-1.6552;1.1239;0.0;30.9;-46.92;-7.08;160.5;18.34;-125.97;0.0;998.03;66.368;44.234005;-76.49325;258.06;NaN;;8.21;38.709675;5.4;7 / 21;65025;2020-11-11 01:26:08:736
-0.996;-4.8201;4.2515;6.8328;-5.6018;-4.2548;-7.9413;0.4335;8.7606;-0.7193;1.1835;0.84;0.0;31.08;-45.96;-8.22;147.31;37.17;-126.52;0.0;997.39;63.764;44.234005;-76.49325;258.06;NaN;;8.21;38.709675;5.4;7 / 21;65525;2020-11-11 01:26:09:236
-3.8786;8.8029;-5.6964;6.5164;-6.6241;-3.1349;-14.6065;23.2413;11.1292;1.5848;0.7657;-0.8962;0.0;31.08;-45.78;-9.78;159.94;42.49;-115.69;0.0;997.72;63.15;44.23404;-76.49326;258.06;NaN;;10.15;41.935486;350.9;7 / 21;66024;2020-11-11 01:26:09:735
-0.0551;-3.1322;2.3768;7.2635;-4.8389;-4.4718;-7.7412;1.2505;6.6059;1.0243;0.3225;-0.4708;0.0;30.66;-46.38;-8.88;160.8;29.57;-121.62;0.0;997.75;61.891;44.23404;-76.49326;258.06;NaN;;10.15;41.935486;350.9;7 / 21;66525;2020-11-11 01:26:10:236
-4.9225;16.6942;-1.8681;7.726;-3.5028;-4.9202;-11.1712;20.463;4.6832;-0.743;0.2565;-2.0043;0.0;31.32;-45.66;-8.28;162.85;20.93;-122.49;0.0;998.26;63.886;44.234074;-76.49327;254.84;NaN;;9.0;38.709675;357.6;7 / 21;67025;2020-11-11 01:26:10:736
-0.3591;-2.5935;3.1406;7.2232;-5.476;-3.7429;-7.4378;2.474;7.6553;-0.8868;-0.2626;1.0232;0.0;31.74;-44.94;-9.3;160.64;33.95;-117.39;0.0;997.95;58.776;44.234074;-76.49327;254.84;NaN;;9.0;38.709675;357.6;7 / 21;67525;2020-11-11 01:26:11:236
-11.6622;19.6127;11.4174;6.646;-4.9387;-5.2545;-17.9713;24.3393;17.2503;2.2024;0.9942;-0.828;0.0;31.98;-43.98;-9.72;160.77;25.56;-122.9;0.0;998.19;53.249;44.2341;-76.49329;254.84;NaN;;9.36;38.709675;354.7;7 / 21;68026;2020-11-11 01:26:11:737
-2.8204;6.4949;2.0153;5.5901;-2.9779;-7.4868;-8.1027;9.9408;9.5248;0.714;0.0996;-0.2637;0.0;29.94;-43.38;-11.22;149.6;20.72;-144.71;0.0;997.51;56.268;44.2341;-76.49329;254.84;NaN;;9.36;38.709675;354.7;7 / 21;68526;2020-11-11 01:26:12:237
-4.7094;18.6454;-2.797;6.0808;-2.9339;-7.1124;-8.1734;4.1845;9.1744;-0.6043;-2.0735;-3.0275;0.0;27.24;-43.98;-7.8;156.31;17.41;-139.47;0.0;997.94;56.824;44.234135;-76.49329;248.39;NaN;;7.92;35.48387;359.4;7 / 21;69025;2020-11-11 01:26:12:736
-0.6105;-2.8832;-0.4196;6.1023;-5.3714;-5.4845;-7.087;2.7267;4.3504;0.1108;0.8682;-0.6711;0.0;28.68;-43.26;-7.26;146.72;33.21;-131.95;0.0;998.17;56.817;44.234135;-76.49329;248.39;NaN;;7.92;35.48387;359.4;7 / 21;69525;2020-11-11 01:26:13:236
-3.7373;4.3568;9.7294;3.4777;-3.5119;-8.4701;-6.1967;7.8158;18.5701;1.498;-0.3521;0.0858;0.0;30.54;-43.08;-7.5;142.26;20.98;-157.68;0.0;998.15;55.139;44.234135;-76.49329;248.39;NaN;;7.92;35.48387;359.4;7 / 21;70025;2020-11-11 01:26:13:736
0.7398;11.2833;-8.6293;4.8741;-3.136;-7.9106;-4.7641;15.8262;-1.9033;0.6333;-0.4732;-0.388;0.0;31.14;-43.5;-6.36;145.57;18.65;-148.36;0.0;997.36;54.959;44.234135;-76.49329;248.39;NaN;;7.92;35.48387;359.4;7 / 21;70525;2020-11-11 01:26:14:236
-1.0487;-1.4706;3.4471;6.0878;-2.9377;-7.1048;-7.0403;2.2013;10.2872;0.0109;-1.8645;-2.4773;0.0;31.56;-42.48;-7.86;149.09;22.6;-134.39;0.0;997.44;57.134;44.23416;-76.49329;248.39;NaN;;3.85;35.48387;46.9;7 / 21;71025;2020-11-11 01:26:14:736
-4.2641;12.9209;-5.9382;6.356;-4.1712;-6.1945;-9.4282;15.4888;1.9932;0.4013;0.5883;-0.6035;0.0;31.56;-42.72;-8.28;146.5;14.85;-149.74;0.0;997.43;55.7;44.23416;-76.49329;248.39;NaN;;3.85;35.48387;46.9;7 / 21;71525;2020-11-11 01:26:15:236
0.7183;-0.5752;6.21;5.782;-2.4655;-7.5272;-9.4751;1.3937;6.9808;1.4432;0.2842;0.1646;0.0;32.1;-43.86;-7.56;150.4;14.56;-142.47;0.0;997.56;58.844;44.234177;-76.49329;245.16;NaN;;4.36;35.48387;30.6;7 / 21;72025;2020-11-11 01:26:15:736
-5.2792;18.7771;-12.2038;3.9214;-1.4021;-8.8784;-8.8655;20.6322;-3.267;-0.9329;-1.5324;-0.486;0.0;32.58;-43.8;-6.12;145.8;8.22;-156.17;0.0;997.59;59.087;44.234177;-76.49329;245.16;NaN;;4.36;35.48387;30.6;7 / 21;72526;2020-11-11 01:26:16:237
0.905;-4.2383;3.2986;4.9083;-4.6535;-7.1009;-3.9421;-0.7434;11.0743;-0.3816;0.2831;-0.3864;0.0;31.2;-43.8;-9.0;142.8;28.33;-145.35;0.0;998.25;60.819;44.234196;-76.49329;248.39;NaN;;5.22;32.258064;11.9;7 / 21;73026;2020-11-11 01:26:16:737
-12.1649;17.1826;-15.3259;4.2304;-3.6013;-8.0811;-15.3657;21.4775;-7.1113;0.5731;2.0147;-0.8914;0.0;31.32;-43.14;-9.72;143.3;17.47;-161.62;0.0;997.37;61.194;44.234226;-76.493324;248.39;NaN;;8.96;32.258064;334.2;7 / 21;73525;2020-11-11 01:26:17:236
-2.8228;2.0369;-1.3844;5.2113;-2.6021;-7.8893;-7.8665;4.9794;6.4942;1.0402;0.4165;0.0352;0.0;31.26;-43.14;-8.22;146.8;15.87;-150.65;0.0;998.3;62.308;44.234226;-76.493324;248.39;NaN;;8.96;32.258064;334.2;7 / 21;74025;2020-11-11 01:26:17:736
-0.1867;12.0925;-5.4091;5.0029;-2.4495;-8.071;-15.4103;21.6641;4.1353;-0.726;-2.4488;1.6003;0.0;29.16;-43.26;-6.36;149.55;14.46;-148.21;0.0;997.64;63.538;44.234226;-76.493324;248.39;NaN;;8.96;32.258064;334.2;7 / 21;74526;2020-11-11 01:26:18:237
-3.948;-6.1154;-2.4499;5.8518;-5.1916;-5.9138;-10.6413;-1.839;3.3018;1.6349;-0.1382;-0.6469;0.0;26.52;-43.56;-10.38;152.66;31.97;-135.3;0.0;998.08;63.987;44.23426;-76.493324;245.16;NaN;;9.0;32.258064;345.8;7 / 21;75025;2020-11-11 01:26:18:736
-9.0142;19.6127;-13.3052;6.8342;-3.3341;-6.1926;-15.7494;23.0542;-7.0631;-0.1691;0.2091;1.0155;0.0;26.82;-43.14;-12.42;163.35;19.88;-132.18;0.0;997.76;54.133;44.23426;-76.493324;245.16;NaN;;9.0;32.258064;345.8;7 / 21;75525;2020-11-11 01:26:19:236
-0.0766;5.0009;0.1383;5.2444;-2.0771;-8.022;-4.6346;5.5176;8.8059;0.22;0.9065;-0.1023;0.0;31.02;-41.22;-8.4;148.4;12.23;-146.83;0.0;998.77;58.928;44.234295;-76.49334;245.16;NaN;;10.01;32.258064;351.7;7 / 21;76025;2020-11-11 01:26:19:736
-1.9489;3.72;3.8182;7.2866;-3.5216;-5.5383;-9.002;7.7995;9.2753;-0.3388;0.0695;-1.1678;0.0;30.66;-42.36;-13.68;163.43;22.8;-127.39;0.0;997.4;60.905;44.234295;-76.49334;245.16;NaN;;10.01;32.258064;351.7;7 / 21;76525;2020-11-11 01:26:20:236
-7.9775;17.987;-2.1075;4.383;0.0765;-8.7723;-12.731;18.3503;6.4623;-0.3862;-0.9004;-1.2863;0.0;29.64;-42.36;-19.32;163.97;5.3;-140.6;3.1;997.52;62.981;44.23432;-76.49335;245.16;NaN;;8.89;32.258064;357.6;7 / 21;77025;2020-11-11 01:26:20:736
-2.5474;4.5651;11.731;1.5135;2.527;-9.3538;-5.1393;0.4371;12.8764;-2.2679;-0.3912;0.078;36.0;30.12;-21.42;-32.52;140.87;-14.93;-170.81;3.1;997.72;54.282;44.23432;-76.49335;245.16;NaN;;8.89;32.258064;357.6;7 / 21;77526;2020-11-11 01:26:21:237
-2.217;0.562;19.6127;0.1535;2.5646;-9.4641;-2.0954;-2.6681;28.8713;-0.9617;0.8978;1.6898;26.0;16.92;-2.58;-47.34;133.22;-15.16;-179.07;0.0;997.71;50.819;44.234352;-76.493355;238.71;NaN;;8.35;32.258064;3.4;7 / 21;78025;2020-11-11 01:26:21:736
2.3415;0.6219;6.9115;3.0248;-1.8222;-9.1487;0.5129;2.081;16.435;1.3127;-1.261;0.6312;0.0;6.42;5.04;-51.42;324.13;10.71;-161.7;0.0;997.8;33.214;44.234352;-76.493355;238.71;NaN;;8.35;32.258064;3.4;7 / 21;78525;2020-11-11 01:26:22:236
-2.6049;6.0112;18.0637;3.418;-2.9523;-8.7047;-5.6349;9.1307;26.8533;0.1132;0.3451;1.1966;0.0;6.84;2.04;-52.32;324.09;17.52;-158.56;0.0;997.51;60.961;44.23439;-76.49336;238.71;NaN;;9.25;32.258064;350.1;7 / 21;79025;2020-11-11 01:26:22:736
1.7669;-1.5927;-0.489;-6.9639;-3.3738;-6.0242;10.3675;1.1022;3.3757;0.3257;5.4233;-1.5119;0.0;4.86;-4.32;-52.98;85.8;19.47;119.78;0.0;997.56;42.672;44.23439;-76.49336;238.71;NaN;;9.25;32.258064;350.1;7 / 21;79525;2020-11-11 01:26:23:236
0.7087;1.5197;7.6489;-3.5529;-0.9694;-9.0888;2.9171;2.609;17.1413;-1.0637;-1.7095;-1.0554;0.0;-6.12;-3.24;-50.52;358.15;7.24;173.42;0.0;997.47;46.834;44.234425;-76.49337;241.94;NaN;;9.9;32.258064;352.1;7 / 21;80025;2020-11-11 01:26:23:736
3.1603;-4.2096;7.4741;-1.9382;-0.5489;-9.5975;5.3207;-2.7279;21.1164;0.6445;-0.7595;0.5939;0.0;-3.36;6.0;-52.02;39.64;3.21;168.58;0.0;997.52;38.593;44.234425;-76.49337;241.94;NaN;;9.9;32.258064;352.1;7 / 21;80525;2020-11-11 01:26:24:236
-2.9161;2.3936;8.4294;-0.657;-1.2066;-9.7099;-1.1214;3.7877;17.969;-0.9542;-0.9521;-0.9414;0.0;-0.48;9.66;-52.74;43.9;8.97;161.25;0.0;997.53;36.682;44.234444;-76.49337;245.16;NaN;;8.96;32.258064;353.7;7 / 21;81024;2020-11-11 01:26:24:735
-2.9161;2.3936;8.4294;-0.657;-1.2066;-9.7099;-1.1214;3.7877;17.969;-0.9542;-0.9521;-0.9414;0.0;-0.48;9.66;-52.74;43.9;8.97;161.25;0.0;997.53;36.682;44.234444;-76.49337;245.16;NaN;;8.96;32.258064;353.7;7 / 21;81525;2020-11-11 01:26:25:236
1.4174;2.8964;11.3072;-0.5982;-1.6906;-9.6413;2.5644;5.1062;20.7925;1.3364;-0.3204;-0.0415;0.0;1.02;7.92;-51.96;352.27;12.04;-176.11;0.0;997.5;24.16;44.23449;-76.49338;248.39;NaN;;11.02;29.032257;354.6;7 / 21;82026;2020-11-11 01:26:25:737
1.5347;-0.0413;4.8524;-0.2187;-2.0343;-9.5908;1.4722;1.4728;14.5413;-0.9228;-1.3132;0.3225;0.0;-2.04;4.8;-50.64;1.81;20.02;176.97;0.0;997.51;31.058;44.234505;-76.49338;248.39;NaN;;7.56;25.806452;9.7;7 / 21;82525;2020-11-11 01:26:26:236
-8.4779;2.2476;9.5331;0.6984;-1.6168;-9.6472;-10.7968;5.2502;18.5762;0.0482;1.2445;1.539;0.0;-3.6;6.36;-48.12;331.56;9.49;-175.86;0.0;997.5;39.164;44.234505;-76.49338;248.39;NaN;;7.56;25.806452;9.7;7 / 23;83025;2020-11-11 01:26:26:736
-2.5474;2.214;9.5068;-0.8863;-3.3143;-9.1869;-2.4601;5.1371;18.8672;0.0413;0.7199;0.0376;0.0;0.24;5.04;-46.62;12.41;19.75;174.49;0.0;997.52;51.042;44.234505;-76.49338;248.39;NaN;;7.56;25.806452;9.7;7 / 23;83525;2020-11-11 01:26:27:236
1.4365;0.9714;6.5547;-0.1424;-3.3115;-9.2295;0.4829;4.5086;15.6514;0.6831;-1.506;-0.8253;0.0;4.26;1.44;-45.96;341.48;23.26;-167.11;0.0;997.42;37.332;44.234543;-76.49342;258.06;NaN;;13.21;22.580645;327.0;7 / 23;84025;2020-11-11 01:26:27:736
2.1572;3.3058;9.7773;0.5646;-2.8546;-9.3649;-2.514;6.6491;22.8746;-0.4565;0.2;1.2562;0.0;2.82;0.6;-46.38;353.7;18.01;-174.18;0.0;997.45;34.098;44.234543;-76.49342;258.06;NaN;;13.21;22.580645;327.0;7 / 23;84525;2020-11-11 01:26:28:236
