sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.1779;2.2523;2.2452;-6.7273;-6.9404;1.6569;10.9052;9.1927;0.5883;-0.3651;-1.8421;-0.58;0.0;-51.3;-21.42;-1.2;2.02;46.99;90.21;0.0;997.62;53.279;44.23516;-76.49426;248.39;NaN;;5.08;35.48387;130.7;7 / 22;55047;2020-11-11 01:28:16:736
1.9585;5.7311;0.2676;-6.3066;-7.4924;-0.5097;8.2651;13.2236;0.7773;0.1465;1.987;0.371;0.0;-50.52;-21.0;-2.64;28.25;50.68;78.22;0.0;997.59;53.072;44.23516;-76.49426;248.39;NaN;;5.08;35.48387;130.7;7 / 22;55547;2020-11-11 01:28:17:236
9.4571;5.0296;-0.5273;-7.1337;-6.6537;1.0048;16.5908;11.6833;-1.5321;1.4485;-0.8762;-0.6735;0.0;-50.22;-22.14;-1.32;356.85;41.48;92.2;0.0;997.31;53.18;44.235153;-76.49423;251.61;NaN;;4.21;38.709675;121.6;7 / 22;56047;2020-11-11 01:28:17:736
3.4141;6.4063;2.0895;-6.4283;-6.8284;2.8671;14.1209;19.6894;-2.578;0.3537;0.2687;-0.2551;0.0;-50.16;-22.98;-1.98;56.44;44.13;65.96;0.0;997.44;50.127;44.235153;-76.49423;251.61;NaN;;4.21;38.709675;121.6;7 / 22;56547;2020-11-11 01:28:18:236
9.9814;6.5667;-2.1458;-6.8932;-6.9625;-0.4213;13.3599;19.4477;-0.3095;1.3931;-0.4482;-0.5294;0.0;-49.62;-22.92;0.54;348.09;45.23;93.5;0.0;997.41;50.115;44.235153;-76.49421;251.61;NaN;;4.14;38.709675;109.3;7 / 22;57047;2020-11-11 01:28:18:736
3.881;7.3065;1.807;-6.3655;-7.2762;1.6453;11.3191;15.8708;-0.7265;-0.5579;1.5217;-0.0455;0.0;-49.26;-23.52;-1.2;34.96;47.9;75.51;0.0;997.59;51.043;44.235153;-76.49421;251.61;NaN;;4.14;38.709675;109.3;7 / 22;57547;2020-11-11 01:28:19:236
4.288;10.7518;-0.1754;-7.4702;-6.2523;1.129;16.6927;14.1047;-3.2748;0.6674;-1.134;0.9886;0.0;-49.2;-24.72;-0.6;358.07;33.72;91.42;0.0;997.81;50.876;44.235157;-76.4942;248.39;NaN;;4.43;41.935486;115.0;7 / 22;58047;2020-11-11 01:28:19:736
8.7963;12.6599;2.4487;-6.5978;-6.5184;3.1858;8.4366;11.2727;-1.896;-1.726;0.9659;0.0229;0.0;-48.84;-25.5;-1.98;66.45;41.66;64.23;0.0;997.3;53.604;44.235157;-76.4942;248.39;NaN;;4.43;41.935486;115.0;7 / 22;58549;2020-11-11 01:28:20:238
7.1922;11.6304;0.0425;-7.9924;-5.6823;-0.0646;14.3969;13.9081;1.8789;0.0629;-0.7265;0.2309;0.0;-49.14;-24.24;0.78;351.01;35.41;90.46;0.0;997.55;51.761;44.23516;-76.494194;248.39;NaN;;2.09;45.16129;115.0;7 / 22;59047;2020-11-11 01:28:20:736
3.0478;7.2586;1.6179;-7.0817;-6.1748;2.8092;15.2387;21.4755;-1.7205;0.3462;0.323;-0.1073;0.0;-49.5;-23.52;1.14;59.08;39.02;68.36;0.0;997.61;52.491;44.23516;-76.494194;248.39;NaN;;2.09;45.16129;115.0;7 / 22;59547;2020-11-11 01:28:21:236
6.0789;11.0582;-4.0683;-7.3704;-6.4659;-0.1983;14.8068;19.9757;2.3812;2.4882;-0.0951;0.902;0.0;-49.74;-22.26;-1.2;358.8;41.25;91.54;0.0;997.45;54.421;44.235153;-76.49418;248.39;NaN;;2.59;45.16129;115.0;7 / 22;60047;2020-11-11 01:28:21:736
7.1012;7.3424;5.8125;-6.4017;-7.3084;1.3324;12.1693;14.2797;1.1594;1.575;0.9057;-0.6735;0.0;-47.7;-24.18;-7.74;87.49;32.44;64.8;0.0;997.74;53.946;44.235153;-76.49418;248.39;NaN;;2.59;45.16129;115.0;7 / 22;60547;2020-11-11 01:28:22:236
8.1499;5.961;-2.1314;-7.0877;-6.549;1.7453;12.3956;17.9759;-2.3756;0.8487;-0.5212;-0.2091;0.0;-42.42;-31.8;-13.8;87.14;41.9;76.17;0.0;997.6;56.981;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;61047;2020-11-11 01:28:22:736
3.0813;5.7766;0.7775;-5.3922;-7.9581;1.9399;10.3889;17.7043;-2.2781;-0.7523;0.1891;-0.2485;0.0;-39.66;-36.48;-14.22;78.04;54.24;70.21;0.0;997.74;53.166;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;61547;2020-11-11 01:28:23:236
6.3853;7.9075;3.55;-7.4348;-6.1089;-1.8905;18.2279;14.6652;3.336;0.8818;-1.1587;1.2615;0.0;-40.32;-38.16;-11.16;168.33;38.53;104.27;0.0;997.49;57.707;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;62047;2020-11-11 01:28:23:736
9.9335;11.1205;-2.1195;-7.1098;-6.3387;2.3327;17.0553;14.8567;-11.6013;0.0333;-0.4911;0.0594;0.0;-41.7;-35.7;-12.0;99.48;40.27;71.84;0.0;997.77;51.744;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;62547;2020-11-11 01:28:24:236
10.4914;4.8285;-0.501;-7.2876;-6.4595;-1.1555;16.9674;12.5067;-0.0685;0.1353;0.4983;0.2676;0.0;-43.86;-31.56;-10.5;28.16;41.2;99.01;0.0;997.67;54.389;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;63046;2020-11-11 01:28:24:735
13.4315;11.7597;-8.1936;-5.8212;-7.5819;2.1907;15.8337;17.4957;-3.975;-0.8509;-0.5963;0.187;0.0;-45.18;-29.58;-10.44;61.82;48.29;76.31;0.0;997.76;53.775;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;63547;2020-11-11 01:28:25:236
11.643;5.7646;-0.5824;-7.6139;-6.103;-0.9754;17.2386;10.1941;1.2166;0.1071;0.7358;0.6527;0.0;-45.54;-29.28;-8.58;25.69;38.49;97.3;0.0;997.73;57.575;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;64047;2020-11-11 01:28:25:736
12.8401;11.4988;-7.0228;-7.0733;-6.6191;1.5248;12.0269;12.2281;-5.7177;-0.4863;-0.4711;0.2764;0.0;-44.94;-28.86;-10.98;71.61;42.45;77.83;0.0;997.34;53.596;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;64547;2020-11-11 01:28:26:236
9.3374;5.8341;-1.6837;-6.5921;-7.0039;-1.9129;15.4339;12.0455;1.3999;0.159;0.4727;-0.5025;0.0;-45.12;-29.22;-11.64;355.52;45.58;106.18;0.0;997.46;51.78;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;65047;2020-11-11 01:28:26:736
4.7621;5.4199;-1.4084;-7.8519;-5.6499;1.6114;8.5031;7.8831;-4.2719;-1.0807;-0.5846;0.428;0.0;-44.16;-29.58;-11.4;92.81;35.18;78.4;0.0;997.69;55.897;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;65547;2020-11-11 01:28:27:236
7.5561;5.9107;1.3258;-7.8435;-5.7184;-1.3962;12.8426;8.2891;2.8968;-0.3763;0.6562;-0.7491;0.0;-44.22;-29.46;-7.92;3.75;35.67;100.09;0.0;997.56;55.227;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;66047;2020-11-11 01:28:27:736
2.4062;4.1581;-2.8329;-7.3458;-5.6714;3.1692;14.5332;13.4999;-5.7268;-1.0639;-1.045;0.2884;0.0;-46.8;-29.04;-4.2;102.0;29.49;67.91;0.0;997.65;54.126;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;66547;2020-11-11 01:28:28:236
8.1403;5.8101;-0.8386;-7.7136;-6.0501;0.2596;15.3439;9.5546;-0.6864;-0.3292;0.6509;-0.3925;0.0;-46.92;-27.12;1.8;356.92;38.09;88.07;0.0;997.51;53.574;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;67047;2020-11-11 01:28:28:736
3.4237;5.9155;-4.0229;-6.5298;-6.4832;3.3911;6.537;8.0939;-6.327;-0.9031;-0.2554;0.1012;0.0;-47.46;-24.84;2.16;64.64;41.38;62.56;0.0;997.54;50.661;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;67548;2020-11-11 01:28:29:237
5.4971;3.04;0.7225;-6.4516;-7.3747;-0.4006;10.9742;11.8489;0.6203;-0.53;1.0309;-0.2021;0.0;-47.94;-24.54;2.82;342.91;48.77;93.55;0.0;997.48;55.139;44.235157;-76.49417;245.16;NaN;;0.97;41.935486;115.0;7 / 22;68047;2020-11-11 01:28:29:736
-0.7661;2.4894;0.8446;-7.54;-6.2606;0.3518;13.8247;11.2783;1.5103;-0.9041;-2.1106;-0.2716;0.0;-47.82;-26.1;3.72;350.68;39.67;87.33;0.0;997.43;50.067;44.23517;-76.49403;245.16;NaN;;1.8;35.48387;82.6;7 / 22;68547;2020-11-11 01:28:30:236
3.553;6.2387;0.2867;-6.8486;-6.9224;-1.1605;12.2738;9.2418;1.835;0.2333;1.6498;0.5321;0.0;-48.0;-26.16;2.94;347.39;47.33;91.12;0.0;997.96;55.674;44.23517;-76.49403;245.16;NaN;;1.8;35.48387;82.6;7 / 21;69047;2020-11-11 01:28:30:736
0.996;4.0839;-2.718;-6.9962;-6.7462;1.3088;9.23;10.6386;0.8622;-1.0772;-1.4059;-0.1137;0.0;-48.12;-25.5;4.8;14.67;43.47;79.4;0.0;997.51;51.524;44.23517;-76.49403;245.16;NaN;;1.8;35.48387;82.6;7 / 21;69547;2020-11-11 01:28:31:236
5.3295;2.7479;0.9595;-6.8997;-6.9135;0.8767;10.309;13.9446;-1.5166;0.8924;1.5593;0.1611;0.0;-47.52;-26.82;5.4;4.2;44.83;82.76;0.0;997.34;54.679;44.23516;-76.49403;241.94;NaN;;1.62;38.709675;82.6;7 / 21;70048;2020-11-11 01:28:31:737
6.4572;2.9179;1.072;-7.2213;-6.634;-0.1161;18.0886;13.8016;-0.9284;0.6911;-1.4693;-0.7939;0.0;-46.98;-27.42;7.44;326.75;42.57;90.92;0.0;997.41;51.928;44.23516;-76.49403;241.94;NaN;;1.62;38.709675;82.6;7 / 21;70547;2020-11-11 01:28:32:236
5.0781;5.8843;-1.7795;-6.2811;-7.521;-0.3909;12.2809;15.1579;1.9442;-0.2016;1.4253;0.3593;0.0;-47.46;-26.04;4.14;340.11;50.08;93.56;0.0;997.5;54.896;44.235153;-76.494026;241.94;NaN;;2.09;41.935486;82.6;7 / 20;71047;2020-11-11 01:28:32:736
10.6087;6.5571;-1.0301;-7.6934;-6.0805;-0.099;11.7707;17.7684;1.3697;0.5875;-1.4267;-0.8269;0.0;-48.06;-26.1;2.76;338.82;38.32;90.74;0.0;997.6;56.255;44.235153;-76.494026;241.94;NaN;;2.09;41.935486;82.6;7 / 20;71547;2020-11-11 01:28:33:236
3.79;5.9705;2.4199;-6.3791;-7.447;-0.1397;13.3199;15.5843;-3.6797;-0.6152;0.4807;0.22;0.0;-48.6;-26.64;2.04;19.89;47.53;80.19;0.0;997.53;55.207;44.23514;-76.494026;238.71;NaN;;3.13;41.935486;82.6;7 / 20;72047;2020-11-11 01:28:33:736
7.2999;3.0592;1.5796;-7.3126;-6.4826;0.8196;17.2725;13.916;-2.4818;0.0812;-1.4197;-0.6956;0.0;-48.42;-27.72;4.32;7.23;41.38;83.6;0.0;997.28;54.506;44.23514;-76.494026;238.71;NaN;;3.13;41.935486;82.6;7 / 20;72547;2020-11-11 01:28:34:236
11.0085;9.5906;0.3537;-5.0947;-8.1711;1.8567;7.0029;14.0411;-0.5261;-1.2408;0.5731;0.0431;0.0;-47.58;-27.12;3.0;30.09;56.43;69.98;0.0;997.67;53.425;44.235126;-76.49402;238.71;NaN;;3.6;41.935486;172.0;7 / 20;73047;2020-11-11 01:28:34:736
10.082;9.4613;-2.5504;-7.1247;-6.6475;-1.1042;8.9491;16.8222;2.758;0.3949;-0.7838;0.265;0.0;-46.38;-26.46;2.1;321.86;42.68;98.81;0.0;997.59;53.854;44.235126;-76.49402;238.71;NaN;;3.6;41.935486;172.0;7 / 20;73547;2020-11-11 01:28:35:236
2.1524;6.7606;1.1582;-6.1653;-7.625;0.1334;12.4693;24.6209;-1.9608;0.0655;0.6386;-0.5049;0.0;-45.84;-26.46;-5.52;19.91;51.04;88.76;0.0;997.66;56.088;44.23512;-76.49403;235.48;NaN;;3.35;41.935486;184.5;7 / 19;74047;2020-11-11 01:28:35:736
0.7039;10.9146;3.4423;-6.1342;-7.6498;-0.1498;15.2393;17.3888;2.3136;1.2421;-0.1531;1.4637;0.0;-45.42;-24.36;-9.36;21.31;51.27;91.4;0.0;997.63;58.556;44.23512;-76.49403;235.48;NaN;;3.35;41.935486;184.5;7 / 19;74548;2020-11-11 01:28:36:237
5.9592;11.4485;-0.6997;-7.2993;-5.94;2.7579;13.9073;10.2179;-3.9364;1.0642;-0.4964;0.7007;0.0;-46.68;-22.44;-10.98;74.63;42.74;62.43;0.0;997.6;57.209;44.235107;-76.494026;238.71;NaN;;4.1;41.935486;180.5;7 / 19;75047;2020-11-11 01:28:36:736
0.9026;9.5116;-1.1905;-4.5459;-8.5438;-1.5841;6.1763;22.2859;6.3096;0.7481;-0.4099;-1.5279;0.0;-49.98;-21.0;-5.46;340.02;60.6;109.21;0.0;997.58;54.932;44.235107;-76.494026;238.71;NaN;;4.1;41.935486;180.5;7 / 19;75547;2020-11-11 01:28:37:236
-1.6712;7.2012;4.6849;-1.5516;-9.6724;0.4547;0.9219;25.0929;3.0474;1.4725;-0.5539;-0.5779;0.0;-44.28;-28.44;-7.26;28.55;80.51;73.67;0.0;997.51;55.428;44.235096;-76.494026;241.94;NaN;;3.38;41.935486;171.1;7 / 19;76047;2020-11-11 01:28:37:736
-11.0492;9.6935;3.9594;6.1066;-7.6553;-0.5252;-12.1927;19.9896;1.59;0.1182;-1.8328;-0.7449;0.0;-23.1;-43.32;-6.24;190.16;51.32;-94.92;3.1;997.53;54.04;44.235096;-76.494026;241.94;NaN;;3.38;41.935486;171.1;7 / 19;76547;2020-11-11 01:28:38:236
-3.6919;5.1828;11.2545;2.8179;-4.4154;-8.2906;-7.2017;8.473;17.6609;-0.2732;-0.2277;0.5135;0.0;7.02;-47.64;-10.98;175.25;26.76;-161.23;3.1;997.58;58.699;44.235096;-76.494026;241.94;NaN;;3.38;41.935486;171.1;7 / 19;77047;2020-11-11 01:28:38:736
-2.6001;2.6306;12.9688;2.1143;-2.3651;-9.2794;-6.0049;7.1026;22.1524;-0.5768;0.5609;0.6184;0.0;11.16;-39.6;-30.3;171.59;14.6;-168.04;3.1;997.62;40.51;44.235096;-76.494026;241.94;NaN;;3.38;41.935486;171.1;7 / 19;77547;2020-11-11 01:28:39:236
0.9313;3.8397;13.4021;0.4219;-2.5836;-9.4508;-1.947;5.7672;23.4467;0.4389;-0.3156;-0.436;0.0;-3.42;-29.58;-44.4;195.91;15.27;-177.44;3.1;997.56;59.491;44.235085;-76.494;241.94;NaN;;1.98;41.935486;171.1;7 / 19;78047;2020-11-11 01:28:39:736
-0.9984;4.5843;12.4157;0.8102;-2.7139;-9.3887;-1.799;6.7811;20.9114;-0.0493;0.0317;0.3555;0.0;-8.64;-25.26;-46.26;228.2;16.07;-175.07;3.1;997.54;34.808;44.235085;-76.494;241.94;NaN;;1.98;41.935486;171.1;7 / 19;78547;2020-11-11 01:28:40:236
-0.4118;2.973;8.8747;-0.0282;-2.3306;-9.5256;-0.3793;5.2396;18.4157;-0.0676;-0.2466;-0.4075;0.0;-12.0;-25.38;-45.6;221.31;12.33;-178.91;3.1;997.56;27.913;44.235085;-76.494;241.94;NaN;;1.98;41.935486;171.1;7 / 19;79047;2020-11-11 01:28:40:736
-0.6584;3.6577;12.6001;0.3204;-2.4849;-9.4812;-0.5374;4.9385;16.7426;0.086;0.0762;-0.0418;0.0;-13.62;-26.28;-45.12;228.19;14.68;-178.06;3.1;997.54;30.432;44.235085;-76.494;241.94;NaN;;1.98;41.935486;171.1;7 / 19;79550;2020-11-11 01:28:41:239
-0.4908;2.8772;10.2945;0.6275;-2.2639;-9.5211;-0.5461;2.8043;16.2417;0.2541;0.0916;0.0538;0.0;-13.62;-27.06;-45.12;226.41;13.35;-176.23;3.1;997.6;38.098;44.235077;-76.493996;235.48;NaN;;2.48;41.935486;171.1;7 / 19;80047;2020-11-11 01:28:41:736
-0.5243;2.4918;8.1493;-0.2193;-2.2091;-9.5521;-0.526;4.6874;17.7069;-0.1393;0.3569;-0.2482;0.0;-12.66;-27.96;-45.0;215.01;13.02;178.68;3.1;997.57;54.997;44.235077;-76.493996;235.48;NaN;;2.48;41.935486;171.1;7 / 19;80547;2020-11-11 01:28:42:236
0.6512;2.0321;6.174;0.673;-2.3576;-9.4952;0.3931;4.538;15.6516;-0.1385;-0.2181;-0.2021;0.0;-11.64;-28.74;-44.7;220.79;13.91;-175.95;3.1;997.56;51.625;44.23507;-76.49398;238.71;NaN;;2.05;41.935486;171.1;7 / 19;81048;2020-11-11 01:28:42:737
-1.0774;2.5301;6.344;-0.2232;-2.4998;-9.48;-1.2385;5.3078;15.7476;-0.1244;0.1438;0.0631;0.0;-10.32;-29.4;-44.16;208.12;14.77;178.65;3.1;997.56;31.859;44.23507;-76.49398;238.71;NaN;;2.05;41.935486;171.1;7 / 19;81547;2020-11-11 01:28:43:236
-1.47;1.7855;9.3176;1.2791;-1.9;-9.5354;-2.5706;4.2052;18.7571;-0.8219;0.6796;0.1704;0.0;-9.78;-31.74;-43.32;223.14;20.07;-173.52;3.1;997.54;10.249;44.23507;-76.49398;238.71;NaN;;2.05;41.935486;171.1;7 / 19;82047;2020-11-11 01:28:43:736
-0.237;2.8006;6.4446;0.8788;-2.1158;-9.5352;-1.1374;4.1886;17.2895;0.1414;-0.1457;-0.021;0.0;-9.24;-32.22;-43.14;210.19;12.46;-174.73;3.1;997.56;10.249;44.23507;-76.49398;238.71;NaN;;2.05;41.935486;171.1;7 / 19;82546;2020-11-11 01:28:44:235
-0.237;2.8006;6.4446;0.8788;-2.1158;-9.5352;-1.1374;4.1886;17.2895;0.1414;-0.1457;-0.021;0.0;-9.24;-32.22;-43.14;210.19;12.46;-174.73;3.1;997.56;10.249;44.23507;-76.49398;238.71;NaN;;2.05;41.935486;171.1;7 / 19;83047;2020-11-11 01:28:44:736
0.3591;2.4343;13.1364;-0.0165;-2.2887;-9.5358;0.7251;3.8108;19.7393;0.1012;-0.1571;-0.2895;0.0;-9.84;-27.18;-46.62;225.73;18.63;-178.89;3.1;997.61;19.78;44.235058;-76.49397;235.48;NaN;;2.2;38.709675;197.6;7 / 19;83548;2020-11-11 01:28:45:237
-0.3807;1.9866;14.5729;0.4987;-1.7059;-9.6442;-0.8794;3.6925;24.2171;0.6759;0.2487;0.4091;0.0;-11.34;-28.08;-46.92;214.51;10.02;-177.04;3.1;997.57;14.654;44.235058;-76.493965;238.71;NaN;;1.76;38.709675;197.6;7 / 19;84047;2020-11-11 01:28:45:736
1.4174;6.2219;11.2426;-0.9683;-4.4165;-8.7021;2.3856;10.6385;19.9447;0.025;-0.7606;-0.3486;0.0;-11.4;-28.68;-46.56;233.09;26.77;173.65;3.1;997.57;17.369;44.235058;-76.493965;238.71;NaN;;1.76;38.709675;197.6;7 / 19;84547;2020-11-11 01:28:46:236
-0.565;4.9817;12.624;0.7547;-4.7267;-8.5591;-2.014;11.1306;19.3013;0.3965;0.7089;0.0823;0.0;-13.26;-31.68;-43.44;244.6;28.82;-174.96;3.1;997.56;20.897;44.23505;-76.49396;241.94;NaN;;0.0;38.709675;;7 / 19;85047;2020-11-11 01:28:46:736
-0.2562;4.5316;12.9472;0.5152;-3.816;-9.019;-1.6165;7.773;16.3902;-0.7859;-1.0341;-0.3156;0.0;-12.3;-36.66;-40.14;217.17;22.9;-176.73;3.1;997.56;25.34;44.23505;-76.49396;241.94;NaN;;0.0;38.709675;;7 / 19;85547;2020-11-11 01:28:47:236
0.3926;5.4965;10.7326;-0.4705;-4.2703;-8.8155;0.8632;9.7668;19.5481;0.208;-0.0858;-0.0338;0.0;-8.76;-36.66;-41.7;199.56;22.24;176.55;3.1;997.6;16.142;44.23505;-76.49396;241.94;NaN;;0.0;38.709675;;7 / 19;86046;2020-11-11 01:28:47:735
